fixture_id,baseline_id,scenario_focus,attempted,invalid_run,output_available,structured_commitment_available,repair_expected,no_feasible_expected,hard_constraint_violation,evidence_coverage_failure,witness_drop,consequence_continuity_failure,no_feasible_emission,abstain_triggered,repair_triggered,repair_correct,inappropriate_personalization,surface_realization_failure,latency_ms,input_tokens,output_tokens,prompt_cost_units,provider,model,commitment_type,parse_retry_count
synthetic_investment_tail_01_01_r01,raw_prompt_stuffing,investment,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,19902,902,1080,1982,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r01,summarized_profile,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,24832,629,1429,2058,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r01,dense_retrieval_rag,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,50884,1103,2629,3732,external-api,MiniMax-M2.7,repair,1
synthetic_investment_tail_01_01_r01,tool_memory_agent,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,17702,879,911,1790,external-api,MiniMax-M2.7,repair,0
synthetic_investment_tail_01_01_r01,validator_only,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,23269,595,1450,2045,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r01,runtime_without_cbea,investment,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,38663,877,2200,3077,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_investment_tail_01_01_r01,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r02,raw_prompt_stuffing,investment,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,38536,902,2200,3102,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r02,summarized_profile,investment,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,34062,629,1586,2215,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r02,long_context_llm,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,23112,905,1161,2066,external-api,MiniMax-M2.7,repair,0
synthetic_investment_tail_01_01_r02,tool_memory_agent,investment,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,37069,879,2200,3079,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r02,validator_only,investment,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,37824,595,2200,2795,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r02,cbea_lcv_runtime,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,56153,1599,3274,4873,external-api,MiniMax-M2.7,repair,1
synthetic_investment_tail_01_01_r02,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r03,raw_prompt_stuffing,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,39862,902,2200,3102,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r03,dense_retrieval_rag,investment,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,36335,522,2200,2722,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r03,long_context_llm,investment,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,36016,905,2200,3105,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r03,tool_memory_agent,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,23718,879,1110,1989,external-api,MiniMax-M2.7,repair,0
synthetic_investment_tail_01_01_r03,runtime_without_cbea,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,68924,1813,4400,6213,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r03,cbea_lcv_runtime,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,52624,1599,3323,4922,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r03,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r04,summarized_profile,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,31826,629,1989,2618,external-api,MiniMax-M2.7,repair,0
synthetic_investment_tail_01_01_r04,dense_retrieval_rag,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,40072,522,2200,2722,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r04,long_context_llm,investment,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,23635,905,1562,2467,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r04,validator_only,investment,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,72559,1249,4400,5649,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r04,runtime_without_cbea,investment,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,36731,877,2200,3077,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_investment_tail_01_01_r04,cbea_lcv_runtime,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,34021,770,2200,2970,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r05,raw_prompt_stuffing,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,70224,1863,4400,6263,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r05,summarized_profile,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,23152,629,1527,2156,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r05,dense_retrieval_rag,investment,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,14069,522,688,1210,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r05,tool_memory_agent,investment,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,29693,879,2094,2973,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r05,validator_only,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,35973,595,2200,2795,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r05,runtime_without_cbea,investment,true,false,true,true,false,false,false,true,true,false,false,false,false,true,false,true,72727,1813,4400,6213,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r05,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r06,raw_prompt_stuffing,investment,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,17505,902,871,1773,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r06,summarized_profile,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,29723,629,2071,2700,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r06,long_context_llm,investment,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,31716,905,2158,3063,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r06,tool_memory_agent,investment,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,31468,879,2109,2988,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r06,validator_only,investment,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,12624,595,662,1257,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_tail_01_01_r06,cbea_lcv_runtime,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,68263,1599,4400,5999,external-api,MiniMax-M2.7,repair,1
synthetic_investment_tail_01_01_r06,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r07,raw_prompt_stuffing,investment,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,33421,902,2200,3102,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_investment_tail_01_01_r07,dense_retrieval_rag,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,72973,1103,4400,5503,external-api,MiniMax-M2.7,repair,1
synthetic_investment_tail_01_01_r07,long_context_llm,investment,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,71088,1869,4400,6269,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r07,tool_memory_agent,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,34627,879,2200,3079,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r07,runtime_without_cbea,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,17257,877,1001,1878,external-api,MiniMax-M2.7,repair,0
synthetic_investment_tail_01_01_r07,cbea_lcv_runtime,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,30738,770,2168,2938,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r07,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r08,summarized_profile,investment,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,32592,629,2200,2829,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_investment_tail_01_01_r08,dense_retrieval_rag,investment,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,20482,522,1261,1783,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r08,long_context_llm,investment,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,31849,905,2200,3105,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r08,validator_only,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,14805,595,933,1528,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r08,runtime_without_cbea,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,33114,877,2200,3077,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r08,cbea_lcv_runtime,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,35529,770,2200,2970,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r09,raw_prompt_stuffing,investment,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,34564,902,2200,3102,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r09,summarized_profile,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,20851,629,1110,1739,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r09,dense_retrieval_rag,investment,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,37665,522,2200,2722,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r09,tool_memory_agent,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,66749,1817,4400,6217,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r09,validator_only,investment,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,26540,595,1331,1926,external-api,MiniMax-M2.7,repair,0
synthetic_investment_tail_01_01_r09,runtime_without_cbea,investment,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,35647,877,2200,3077,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r09,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r10,raw_prompt_stuffing,investment,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,26316,902,1547,2449,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r10,summarized_profile,investment,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,35664,629,2140,2769,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_tail_01_01_r10,long_context_llm,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,35510,905,2200,3105,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r10,tool_memory_agent,investment,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,14470,879,953,1832,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r10,validator_only,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,35939,595,2200,2795,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r10,cbea_lcv_runtime,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,30077,770,2200,2970,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r10,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r11,raw_prompt_stuffing,investment,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,67880,1863,4400,6263,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r11,dense_retrieval_rag,investment,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,29110,522,1777,2299,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_tail_01_01_r11,long_context_llm,investment,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,31227,905,2200,3105,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r11,tool_memory_agent,investment,true,false,true,true,false,false,true,true,false,true,false,false,false,true,false,true,34212,879,2200,3079,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r11,runtime_without_cbea,investment,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,28953,877,1880,2757,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r11,cbea_lcv_runtime,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,29989,770,1968,2738,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r11,oracle_evidence_upper_bound,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_investment_tail_01_01_r12,summarized_profile,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,37908,629,2200,2829,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r12,dense_retrieval_rag,investment,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,28971,522,1754,2276,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r12,long_context_llm,investment,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,32010,905,2114,3019,external-api,MiniMax-M2.7,commit,0
synthetic_investment_tail_01_01_r12,validator_only,investment,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,57616,1249,3144,4393,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r12,runtime_without_cbea,investment,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,75852,1813,4400,6213,external-api,MiniMax-M2.7,commit,1
synthetic_investment_tail_01_01_r12,cbea_lcv_runtime,investment,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,32782,770,2200,2970,external-api,MiniMax-M2.7,commit,0
synthetic_investment_infeasible_01_02_r01,raw_prompt_stuffing,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,21291,1004,1538,2542,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r01,summarized_profile,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,14280,660,789,1449,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r01,dense_retrieval_rag,investment,true,false,true,true,true,true,true,false,true,true,true,false,false,false,false,true,46902,1169,3339,4508,external-api,MiniMax-M2.7,commit,1
synthetic_investment_infeasible_01_02_r01,tool_memory_agent,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,22710,977,1620,2597,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r01,validator_only,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,36421,685,2184,2869,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r01,runtime_without_cbea,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,25439,975,1760,2735,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r01,oracle_evidence_upper_bound,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,abstain,
synthetic_investment_infeasible_01_02_r02,raw_prompt_stuffing,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,16343,1004,949,1953,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r02,summarized_profile,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,27307,660,1900,2560,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r02,long_context_llm,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,17899,1007,968,1975,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r02,tool_memory_agent,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,24630,977,1756,2733,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r02,validator_only,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,22211,685,1608,2293,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r02,cbea_lcv_runtime,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,25380,869,1672,2541,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r02,oracle_evidence_upper_bound,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,abstain,
synthetic_investment_infeasible_01_02_r03,raw_prompt_stuffing,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,31606,1004,2200,3204,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r03,dense_retrieval_rag,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,43345,1169,2963,4132,external-api,MiniMax-M2.7,abstain,1
synthetic_investment_infeasible_01_02_r03,long_context_llm,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,48004,2073,2996,5069,external-api,MiniMax-M2.7,abstain,1
synthetic_investment_infeasible_01_02_r03,tool_memory_agent,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,32133,977,2197,3174,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r03,runtime_without_cbea,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,16165,975,963,1938,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r03,cbea_lcv_runtime,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,30999,869,2200,3069,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r03,oracle_evidence_upper_bound,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,abstain,
synthetic_investment_infeasible_01_02_r04,summarized_profile,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,31887,660,2082,2742,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r04,dense_retrieval_rag,investment,true,false,true,true,true,true,true,false,true,true,true,false,false,false,false,true,69860,1169,4400,5569,external-api,MiniMax-M2.7,commit,1
synthetic_investment_infeasible_01_02_r04,long_context_llm,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,20861,1007,1410,2417,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r04,validator_only,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,18195,685,1154,1839,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r04,runtime_without_cbea,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,18834,975,1134,2109,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r04,cbea_lcv_runtime,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,27348,869,2084,2953,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r05,raw_prompt_stuffing,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,21781,1004,1316,2320,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r05,summarized_profile,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,26634,660,1619,2279,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r05,dense_retrieval_rag,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,19728,555,1417,1972,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r05,tool_memory_agent,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,26014,977,1971,2948,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r05,validator_only,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,24273,685,1826,2511,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r05,runtime_without_cbea,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,28813,975,2105,3080,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r05,oracle_evidence_upper_bound,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,abstain,
synthetic_investment_infeasible_01_02_r06,raw_prompt_stuffing,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,63781,2067,3883,5950,external-api,MiniMax-M2.7,abstain,1
synthetic_investment_infeasible_01_02_r06,summarized_profile,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,32534,660,2200,2860,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r06,long_context_llm,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,27166,1007,1968,2975,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r06,tool_memory_agent,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,22896,977,1441,2418,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r06,validator_only,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,14569,685,913,1598,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r06,cbea_lcv_runtime,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,52712,1797,3167,4964,external-api,MiniMax-M2.7,abstain,1
synthetic_investment_infeasible_01_02_r06,oracle_evidence_upper_bound,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,abstain,
synthetic_investment_infeasible_01_02_r07,raw_prompt_stuffing,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,29196,1004,1677,2681,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r07,dense_retrieval_rag,investment,true,false,true,true,true,true,true,false,true,true,true,false,false,false,false,true,62672,1169,3974,5143,external-api,MiniMax-M2.7,commit,1
synthetic_investment_infeasible_01_02_r07,long_context_llm,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,34925,1007,2200,3207,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r07,tool_memory_agent,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,24326,977,1807,2784,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r07,runtime_without_cbea,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,30579,975,1889,2864,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r07,cbea_lcv_runtime,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,27598,869,2069,2938,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r07,oracle_evidence_upper_bound,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,abstain,
synthetic_investment_infeasible_01_02_r08,summarized_profile,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,16989,660,1284,1944,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r08,dense_retrieval_rag,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,56182,1169,3589,4758,external-api,MiniMax-M2.7,abstain,1
synthetic_investment_infeasible_01_02_r08,long_context_llm,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,36082,1007,2200,3207,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r08,validator_only,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,22068,685,1466,2151,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r08,runtime_without_cbea,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,34033,975,2200,3175,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r08,cbea_lcv_runtime,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,36509,869,2200,3069,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r09,raw_prompt_stuffing,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,14631,1004,1001,2005,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r09,summarized_profile,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,32471,660,2200,2860,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r09,dense_retrieval_rag,investment,true,false,true,true,true,true,true,false,true,true,true,false,false,false,false,true,33637,555,2200,2755,external-api,MiniMax-M2.7,commit,0
synthetic_investment_infeasible_01_02_r09,tool_memory_agent,investment,true,false,true,true,true,true,true,true,true,true,true,false,false,false,false,true,37124,977,2200,3177,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_investment_infeasible_01_02_r09,validator_only,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,24206,685,1575,2260,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r09,runtime_without_cbea,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,32045,975,2200,3175,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r09,oracle_evidence_upper_bound,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,abstain,
synthetic_investment_infeasible_01_02_r10,raw_prompt_stuffing,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,32033,1004,2200,3204,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r10,summarized_profile,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,33195,660,2075,2735,external-api,MiniMax-M2.7,abstain,0
synthetic_investment_infeasible_01_02_r10,long_context_llm,investment,true,false,true,false,true,true,false,false,false,false,false,true,true,true,false,false,21664,1007,1549,2556,external-api,MiniMax-M2.7,abstain,0
